Temperature (K)	Precipitation (Kg/m^2/s)	Cloud Fraction(%)	Humidity (%)	Wind (m/s)
288.85367	4.114385e-09	27.797764	69.20889	11.865696
292.80624	4.2798116e-13	2.5303812	68.22702	7.585833
295.22855	2.3561157e-08	11.262075	72.11286	6.146401
296.3508	6.878363e-10	6.2695637	69.213776	6.3312807
296.84784	3.4197095e-05	99.72973	75.95284	6.44361
296.845	7.2691496e-06	99.71997	83.852295	6.319964
297.92404	7.945722e-08	26.748138	76.58446	6.2516584
297.3539	1.9761158e-07	65.7509	75.809166	6.076586
297.37454	4.4059423e-09	14.603536	68.856	5.9376006
296.7422	4.5314934e-07	13.079852	71.736626	5.559675
296.727	8.546704e-07	72.93567	72.91048	5.624557
296.97662	1.1996683e-05	81.68388	77.63172	5.771506
297.3989	4.490072e-06	99.64105	77.59272	5.5430527
297.32538	2.725684e-05	47.119743	90.71319	5.0533085
297.8182	1.6149332e-05	21.10147	86.79075	4.057642
297.6431	1.0127706e-06	1.4620264	83.96745	3.531501
297.50903	1.3115429e-06	4.1538424	81.491035	3.73976
297.4385	2.8209092e-06	2.3258984	82.31833	3.9919965
297.465	7.715882e-06	40.016167	81.79467	4.536133
297.191	5.703293e-07	18.501034	73.51731	5.0508604
296.88797	5.416523e-07	1.8690752	73.88714	4.844191
295.53333	1.5389361e-09	0.025581097	72.87388	5.9198203
295.20844	2.8854915e-06	42.412632	76.33093	6.2670045
295.83282	1.7586599e-06	98.5453	78.7392	5.1897388
295.538	1.4842244e-07	97.682175	75.379364	5.3436947
294.3919	6.733672e-09	62.656616	71.93664	6.6311407
294.61667	4.2258876e-07	99.96903	75.5438	7.718708
294.83362	0.00016067117	99.97708	83.97802	8.483846
297.04288	0.0002933348	99.666595	92.768425	6.5430803
296.44943	1.16358215e-05	83.676155	91.08519	3.9880023
296.35883	1.056281e-06	87.955055	83.32497	3.6517298
297.84616	7.696574e-06	13.989031	88.31946	3.1443121
297.73788	1.50435535e-05	12.979815	90.156105	3.8231506
297.68088	1.8634519e-05	31.65178	84.95435	6.3697696
293.16162	1.09616085e-05	100.0	85.41814	10.100524
292.2803	2.135601e-09	87.58832	80.68489	8.3403425
294.60596	1.4112491e-15	56.411434	66.47527	7.0846276
294.7063	1.1538193e-05	62.962616	73.606026	8.059204
295.721	2.3303648e-05	91.07172	83.52882	7.8558273
296.8772	5.414851e-06	82.937386	76.9531	7.8721027
295.47708	6.7574896e-05	100.0	85.94131	7.7235293
296.02557	1.3323793e-05	99.93542	82.50845	7.7214136
295.84238	1.9094652e-05	99.99167	82.528915	8.796323
295.579	5.6348274e-08	92.300865	75.321655	8.378656
295.45413	5.676644e-08	36.68562	74.62739	6.723077
295.65906	4.2484763e-10	5.7567544	73.68886	5.715162
294.2285	2.0943375e-15	0.6693708	71.79993	8.034858
292.46927	2.118458e-09	45.20601	74.69621	8.57778
294.29663	1.1237141e-06	50.172443	77.37478	7.41147
295.91525	9.794752e-07	51.031452	74.82961	8.68048
296.34448	1.6535805e-07	28.35415	74.303246	7.103357
296.4451	5.8039077e-06	94.25299	85.812515	7.0067515
296.77112	7.1751696e-05	99.31105	90.23365	6.0006585
295.68427	3.9335177e-05	74.859604	93.41219	5.122525
289.99362	1.6097254e-05	97.37506	84.19824	10.471688
291.44128	6.4177057e-06	98.86353	67.317215	9.738355
292.52884	8.353882e-06	98.92912	65.324265	9.350143
289.36774	4.074625e-05	91.29603	65.77896	10.239897
288.6859	1.9813951e-05	99.477806	62.759773	10.566587
289.88974	1.61828e-11	48.35478	57.183586	10.046025
291.68933	4.2847446e-09	95.13968	74.028206	8.539622
293.19574	1.0499309e-07	98.631355	76.30713	8.080039
293.815	3.7165447e-07	98.125046	73.28514	9.016136
292.91675	6.0589933e-10	99.98541	70.598694	9.416716
293.20325	1.2142762e-06	88.64849	70.31906	9.003248
292.6141	8.988537e-09	73.611374	64.30639	7.89165
292.62106	3.2885022e-16	2.2626825e-09	62.89427	5.435714
293.93945	5.4985517e-08	2.865411	70.72788	4.4050236
294.6828	1.1234866e-05	29.470915	80.83789	5.447087
294.6345	3.6704212e-05	99.7426	88.049866	5.4176555
294.79193	2.6127967e-05	90.82166	92.97452	4.037809
294.88538	3.9671268e-06	70.908875	86.49026	4.111292
294.16922	2.6247433e-06	16.166283	76.80776	4.951234
295.64325	1.3946358e-05	29.748905	93.02308	3.6958613
295.63916	5.582098e-07	36.065968	90.817276	2.2578464
292.6707	1.4807967e-08	76.1876	73.91974	6.7947674
292.43002	2.705601e-09	93.47026	75.38534	4.8017263
293.71667	1.1994213e-05	99.93125	82.64308	5.621586
293.4701	3.982197e-05	75.51097	94.11691	3.2473426
290.48428	3.9631196e-08	73.971375	87.94072	5.9668236
287.27313	3.204657e-06	99.8344	86.06995	8.11644
288.95978	2.6073767e-05	99.86065	91.44599	7.1546607
291.05374	5.7398047e-06	97.88637	96.32327	4.016406
293.07684	3.7184957e-06	31.078196	87.49307	3.4013476
293.49854	5.048171e-10	14.116059	75.60181	3.131318
294.567	8.075662e-10	14.034125	77.916664	3.7197335
295.82104	9.81516e-07	29.463943	86.13293	4.2566705
296.9521	2.8787235e-06	92.13085	91.2612	5.798661
297.28537	4.6725057e-07	82.48709	89.40056	7.962943
296.95456	2.2941809e-07	88.83886	92.4705	4.230702
292.8777	7.733795e-06	99.90595	93.74744	4.101186
291.07938	6.600689e-05	99.999985	93.713165	4.7084494
293.33002	2.216321e-05	99.77055	93.26894	4.62323
294.31122	2.9269488e-05	98.11038	84.44617	5.408252
293.571	1.9068957e-05	99.996025	76.771904	7.0621524
291.61252	9.735769e-06	99.79723	78.36946	8.782516
289.34467	7.800671e-05	100.0	89.20106	9.390529
288.5485	1.1622293e-06	99.98001	92.00121	8.023643
290.167	3.0456431e-05	99.984344	93.49761	6.898242
293.0342	1.1062355e-05	99.57035	92.165985	4.9225116
293.21857	6.3750485e-06	100.0	93.93201	5.16449
291.01828	5.75991e-06	99.23389	89.87136	6.4720654
291.8432	8.02736e-08	99.306984	83.98091	5.8238654
293.50983	1.3778292e-10	62.916542	78.88859	4.5830817
294.9984	2.56878e-06	20.383387	81.01228	4.465956
295.2483	1.5439935e-05	99.9708	93.353645	4.373458
295.86722	4.1054636e-06	17.277775	93.92137	1.5800239
295.70792	2.748018e-07	0.8774592	90.270256	2.6305256
296.354	6.551731e-07	9.887778	86.66012	3.9753416
297.4149	4.4603308e-07	64.46178	87.09327	5.663514
295.8179	7.888719e-05	91.26599	91.30369	4.4766874
291.96756	1.092847e-05	99.75288	80.95315	7.479792
292.29553	1.2287654e-06	83.33355	75.35639	7.000847
289.59354	1.0604474e-05	87.93742	84.41917	7.1953287
290.7445	9.607271e-05	99.999245	86.33647	5.642106
294.7107	5.7595604e-05	99.85725	92.47723	2.9869905
294.5597	9.2848295e-06	77.39831	88.40795	3.7424877
293.16998	3.4940305e-05	100.0	80.4935	4.9685655
292.64395	7.754918e-06	99.52935	75.98366	5.518467
294.71567	7.369926e-08	56.379498	77.41449	3.1783597
296.32947	4.886363e-05	88.5056	94.72462	0.8370561
296.3645	3.118536e-05	68.99053	96.24427	0.7872257
296.7987	1.8186985e-05	18.282642	93.58272	2.1349494
296.86008	3.5579575e-05	21.06654	95.9369	0.96098423
296.8388	5.0835342e-06	19.16593	94.59716	0.65829223
296.99557	8.53195e-07	19.84715	90.72405	1.6702392
296.05054	1.7760074e-06	3.3459206	78.15334	4.020429
294.30133	6.8820974e-13	16.66667	50.656025	6.905482
295.7009	7.0204015e-07	48.731087	75.506096	4.390904
297.87866	3.2297216e-06	93.89467	86.11392	4.4199195
298.2235	7.77577e-07	69.98318	87.44175	4.9779863
298.42712	1.4549232e-08	75.610886	89.23586	3.921411
298.22592	1.968968e-06	34.338135	90.75636	4.0619373
298.2268	2.3766913e-06	32.03624	87.67512	5.732172
298.99655	6.1186164e-08	89.17172	86.55831	6.6463594
299.28894	5.545091e-08	97.45062	88.8272	6.48225
299.1239	5.8346927e-09	95.83917	86.518196	7.4705048
299.09146	5.9627054e-09	92.68299	85.446976	8.780495
299.20157	7.355565e-08	87.370636	88.92874	6.3817706
297.1943	6.44371e-06	99.97697	93.70195	3.350794
296.56418	2.4483957e-06	99.930885	94.03545	4.8339157
298.12466	8.738909e-06	74.13279	91.55149	2.6441264
298.51132	1.875049e-06	27.705404	83.623695	3.7222683
298.89914	2.6442675e-07	54.25962	85.46521	3.925008
299.0844	3.102726e-05	43.96077	91.0701	3.6383896
299.34415	5.5177775e-06	49.932568	86.35394	4.4992876
299.5702	8.843446e-07	98.04234	83.113335	4.883176
299.59525	1.585521e-06	44.243607	85.56019	5.4357605
299.6772	2.2648956e-06	4.8010764	84.6313	6.484337
299.75974	2.1249916e-06	3.8290753	83.37708	6.222812
299.6923	3.1899265e-06	2.0045683	84.9606	5.510279
299.6881	1.26650775e-05	44.02224	87.38018	5.606007
299.69937	1.3587419e-05	76.582436	88.48317	5.498005
299.77283	1.1528624e-05	13.1008	87.52629	5.147585
299.99185	2.5297838e-06	2.5406277	82.71651	5.3097343
300.0812	3.8223475e-06	9.476266	83.72487	5.5092196
300.46054	7.58817e-06	29.341593	83.519295	7.3260627
299.53754	0.00020984568	87.636215	89.64983	4.5868406
297.35907	1.0157133e-05	60.124542	74.628395	6.690779
297.3715	1.481543e-08	29.842005	73.12799	6.691397
298.7207	2.1820455e-05	59.726112	81.26021	5.413128
299.2655	7.1287024e-05	48.104744	91.714775	2.9878092
300.14044	3.3051896e-05	83.38396	87.68469	4.9393935
300.67697	1.2108139e-06	53.338337	84.41055	7.2784996
300.22668	0.00010009406	91.31243	90.3761	3.7831128
299.06168	2.08e-05	95.04022	85.148285	4.0938945
298.99493	0.00011790949	99.792496	86.90018	5.8984823
298.61606	0.0004064256	94.63366	92.66266	5.2276034
299.80972	0.00011484924	86.35793	90.94339	6.1043534
300.1267	8.409984e-05	81.041756	88.61441	5.732394
300.09256	8.1989536e-05	99.9	88.90829	4.9001403
299.89148	9.657828e-05	77.347374	89.488	4.4800234
300.29474	8.991321e-06	48.958958	83.08698	4.9643836
300.04266	3.716842e-05	67.29745	87.86743	4.4017105
300.27258	2.9880639e-05	98.54294	89.46367	2.852355
300.93713	1.4723015e-06	46.948135	83.7151	4.022508
301.27136	5.678724e-06	8.472967	84.08813	5.1984925
301.36438	1.86822e-05	35.42736	84.899055	5.333805
301.39655	2.7237102e-06	57.02968	84.51161	5.1386523
301.517	2.117589e-06	64.57098	82.95649	5.730285
301.4221	3.2851585e-05	92.4496	84.613235	6.452191
301.79358	1.5737876e-05	99.925	85.24706	6.714433
302.2911	7.374426e-08	99.394455	84.77121	6.8200097
302.31555	3.5859622e-07	99.9	85.632095	6.2628236
302.20053	5.539385e-07	99.916664	85.9151	6.283094
301.8771	9.52023e-07	92.59283	84.64855	5.9186807
301.85175	1.9166437e-06	85.04846	83.800446	5.163804
301.4291	3.6604666e-05	85.36852	84.95734	3.0243587
300.1173	1.4031829e-08	99.75598	74.42216	5.020416
298.89108	5.6866857e-06	96.70616	83.64243	3.6849735
301.12567	8.078072e-06	52.048576	77.60223	3.2569785
301.373	0.00020587767	99.93542	85.08793	5.2177434
300.83823	0.00028661743	99.918755	90.76937	2.5355673
300.43637	0.00051176676	99.95209	88.94517	2.77742
301.12936	9.746894e-05	99.925	85.38936	5.141171
301.89523	7.4893215e-08	99.9	75.97431	6.2107797
301.78696	1.9983783e-05	99.947914	80.76073	7.0688734
301.51392	0.00022206928	97.210655	92.89232	4.297957
302.50885	0.00014537515	97.46891	92.50669	5.41175
302.65567	6.0243372e-05	99.927086	92.473946	6.4855037
302.84537	4.0026593e-05	99.933334	90.10942	7.9476795
303.29703	2.286508e-06	99.9	87.43477	10.1490965
303.1761	4.1427564e-05	99.92292	88.48773	10.908888
302.51355	0.00076497335	100.0	92.60212	9.064612
302.3046	0.00047984385	99.94583	93.01598	6.554102
302.8246	2.4542562e-05	30.89773	89.76937	5.724705
302.7151	2.896834e-05	69.171745	88.426636	6.021236
302.4386	0.0001493356	99.95625	89.64014	7.160571
302.61725	9.613612e-05	99.9	91.59829	6.758958
303.1144	5.2906616e-05	99.9	90.1052	7.7249484
303.21066	0.00011723326	99.90625	90.83537	7.7565284
302.94928	0.00013292846	99.91458	92.43993	7.7380185
303.21652	7.088933e-05	99.90833	90.90755	8.434505
303.07523	0.00018014637	99.92651	91.13615	8.347367
303.1078	9.0381516e-05	65.29104	89.58184	6.589164
303.11008	1.14478335e-05	24.57405	86.20899	6.542317
302.9346	2.0920104e-06	80.68757	83.16025	6.5346794
303.22363	2.2452869e-06	91.2979	81.664474	7.5117445
303.57294	5.75397e-06	99.9	82.15396	8.881225
303.8474	6.0343214e-06	78.50114	86.30046	8.142889
304.11542	1.8120047e-05	99.9375	85.95117	8.25427
303.79468	0.00013446523	99.964584	88.6821	8.513426
303.63992	0.00017911448	99.97083	90.10012	8.447829
303.78192	9.772106e-06	99.90833	89.16485	7.7226114
303.31158	5.114863e-06	99.9	84.87929	7.6715803
303.17874	2.6011829e-05	99.9	84.55206	8.724025
302.8251	0.0001108858	99.933334	87.71267	7.9794846
302.44183	0.000265841	99.92917	90.55765	6.95638
302.723	0.00011306506	99.902084	87.86165	6.7930775
303.00772	1.8900191e-05	99.9	84.29756	5.9711394
303.26434	2.646044e-06	97.53228	82.513405	6.3117423
303.46667	1.8800814e-06	17.587032	82.53429	7.3702235
303.53976	2.2095612e-06	5.320281	81.971405	7.5652747
303.44327	2.1295775e-06	10.0272875	81.95296	6.5842094
303.31992	1.431017e-06	25.147945	80.20683	5.5043316
303.2848	1.2163825e-06	16.83979	80.30638	5.153715
303.19916	1.1060642e-06	8.481008	79.61952	4.783994
302.96304	1.007156e-06	55.46913	77.66865	4.48833
303.1287	2.3101143e-06	99.9	79.50307	4.6818786
303.56934	1.804881e-05	99.9	82.48333	4.9255257
303.29236	5.383123e-05	99.9	86.53253	4.33774
303.52338	2.6016925e-05	99.9	84.72288	4.7212353
303.59183	3.6213198e-05	83.37428	84.555305	5.4995675
303.4221	0.00034564067	98.55291	85.721954	9.214731
303.02533	0.00029691387	99.90625	87.788376	9.3162985
303.2439	0.00027536447	99.95833	88.387535	6.488616
303.563	2.4740275e-05	95.5118	83.11325	6.831535
303.25955	3.290579e-05	61.971474	84.18068	5.873969
303.39075	3.5941142e-05	46.091305	84.51057	6.2977877
303.50723	4.30208e-05	27.13479	83.90816	7.2191143
303.3422	3.942131e-05	20.297495	83.29817	7.2433386
303.07446	3.9453193e-05	36.111927	81.7177	7.5083785
302.8809	0.00019940051	99.95625	84.2813	8.35359
302.4808	0.00056201225	99.975	89.90815	6.3014636
302.31433	0.00027877121	99.98958	88.737595	2.899458
302.99915	7.910007e-05	99.95625	84.637436	2.0086117
303.73407	4.8103433e-05	99.927086	80.678764	2.383565
303.34726	0.000112736365	99.92083	90.57107	3.546779
304.0386	1.5761823e-05	99.933334	87.35293	4.751984
304.0153	8.429836e-06	97.11212	84.21048	3.4393592
303.711	2.6262223e-05	99.902084	86.03028	4.589293
302.98236	0.00020970077	99.910416	91.17252	6.1503515
303.0957	0.0004010656	99.96042	89.5536	8.374439
302.81503	0.00024861482	99.92917	91.59483	6.7292485
303.09796	8.395408e-05	75.67537	89.61857	5.2025256
303.37515	2.7818243e-05	65.529305	86.6479	3.3388145
303.65997	3.2331413e-06	97.24052	81.24287	3.0499907
303.7955	8.252031e-06	24.971144	80.40261	5.126773
303.6689	5.341085e-05	70.22303	84.2517	5.746665
303.875	0.00010169119	99.9	85.090324	9.373975
303.90836	3.110343e-05	93.24063	83.519356	8.113849
304.1623	2.774693e-06	99.69943	81.338486	8.474094
304.23358	6.5282957e-06	99.90833	82.815056	8.771767
304.1692	1.3630723e-05	67.43792	83.63258	6.9515367
303.78397	1.4466385e-05	39.97971	82.82143	5.6522665
303.4526	7.56255e-06	76.43316	80.97029	4.275948
303.63474	3.3582037e-06	1.9924941	80.0628	4.145997
303.77444	9.57349e-07	12.615516	73.56336	5.217954
304.02032	5.594709e-07	11.466095	73.91626	5.3323584
304.1078	1.4842139e-05	15.001663	77.0666	4.8915954
304.35638	8.456014e-06	14.165094	75.87008	4.657249
304.52628	1.4674627e-06	24.505913	74.90718	3.7228322
304.22906	8.022943e-06	79.986275	81.396095	4.2802606
303.32648	0.00015102574	99.91458	90.00163	4.431314
303.0052	0.0002613517	99.95833	90.47412	4.451885
303.50266	3.3178276e-05	99.9	82.95006	3.603956
303.84164	7.5729167e-06	53.561356	80.09199	3.638672
304.08942	1.7499106e-07	22.28677	77.69402	3.7671127
304.03296	5.3330227e-06	95.03955	78.849625	3.236623
303.34695	0.00012770835	99.90625	86.9798	2.6522007
303.16403	0.000103140155	99.910416	88.72928	4.3448253
303.23822	8.941239e-05	99.975	90.11267	4.136269
303.0925	0.00020580631	99.92329	90.667	3.8151
303.17505	0.00016841477	88.5553	90.21053	2.303542
303.50812	3.059041e-05	99.9	83.16528	2.2829754
303.7701	2.8381115e-05	54.222725	79.38977	3.2288632
303.58948	5.9613256e-05	82.23416	83.02881	3.3620734
303.5905	0.00022862731	99.9875	89.81986	3.8291728
302.98337	0.00020265575	99.94583	88.90571	1.9587604
303.31958	5.916107e-05	91.99041	72.10439	8.97542
302.50568	7.730643e-05	99.927765	71.33596	11.4046545
301.66495	0.00035616965	99.923836	79.48674	10.516589
302.66403	0.00018356045	99.92917	75.44787	9.928386
302.81558	7.0577007e-06	99.9375	72.70611	8.431402
302.18475	0.000103559294	95.53107	85.80002	5.445574
302.27728	7.6015145e-05	98.91451	85.486404	5.061877
302.0142	0.00021002654	97.11947	90.36167	5.31579
301.9801	0.00019798418	99.92083	89.37587	5.052049
302.1244	6.150898e-05	81.67377	86.878426	3.384435
302.68472	4.790411e-06	83.87131	80.559166	4.1516356
302.70535	3.4525663e-06	82.18745	80.94974	3.4454865
302.8401	1.55e-06	43.4228	78.86873	3.69015
302.75647	2.940007e-05	15.204704	83.073715	4.851486
302.71964	3.0831547e-05	43.374825	84.95241	4.365826
303.10696	3.074619e-05	92.22029	80.88119	3.027552
302.09137	0.00012887901	99.925	83.03618	6.4709954
302.31653	1.4097539e-07	85.55884	68.85082	5.216053
302.28445	2.914719e-09	5.734367	64.62867	4.5053277
302.9123	4.9981286e-09	24.777117	63.366158	3.8059053
302.08856	1.2135191e-09	48.81259	65.962746	6.810795
301.60626	1.3277506e-07	49.654255	63.507587	6.927731
302.06848	1.264093e-10	12.526864	57.050056	6.118621
301.9311	2.4831928e-11	3.575749	56.448406	6.0458746
301.69153	2.5035726e-14	0.001650952	54.98476	5.6212473
300.99155	6.019255e-11	0.16008827	62.38465	5.566904
301.3106	1.3736836e-05	18.944962	75.47573	5.4850154
301.44308	9.8131095e-05	72.30336	89.893	3.959885
301.5972	6.91592e-05	55.065872	84.973206	3.4354665
301.32315	3.274119e-06	89.10586	76.3811	2.953586
300.8533	1.7801009e-05	98.68683	81.35024	1.9471904
301.3625	2.8913968e-05	15.318394	79.86087	4.7924137
301.99573	2.7762265e-15	0.057110127	59.097885	4.190626
301.33145	7.154744e-21	4.439954	48.189102	7.246021
298.6642	2.0254159e-15	0.0024303119	50.14757	8.768865
297.4974	5.2253753e-11	1.5973905	50.943356	6.924761
298.07367	1.3781741e-07	9.966633	59.552677	7.3029423
298.63663	1.3852578e-07	40.142982	65.17654	8.447415
298.82587	1.5321405e-08	87.28443	69.991714	8.454059
299.13153	5.16084e-08	32.938114	75.42899	8.215954
299.3027	5.263243e-09	43.64397	75.45714	7.503871
299.8192	5.511289e-08	44.009285	64.04021	6.9996896
299.4452	2.1856097e-06	79.63059	78.30107	7.555352
300.48633	1.6293716e-06	50.998856	72.54781	8.780556
299.57996	4.5485823e-08	24.023308	69.15761	7.4441166
299.62933	2.8599853e-08	24.609766	71.10154	7.008066
300.34543	1.4965188e-06	90.34131	74.62438	7.9471464
299.8538	3.4324454e-10	99.9	67.17945	8.495057
299.23148	1.4462134e-07	98.02708	63.75573	9.983461
298.58255	1.8745966e-07	99.941666	68.63017	10.870547
298.0764	2.0758005e-08	99.99167	69.09523	11.12201
297.14114	1.0469296e-08	84.49868	63.61096	9.663546
296.41916	5.2285272e-12	54.851604	58.44538	8.112861
296.82684	3.3824753e-14	30.334368	61.47541	8.134683
296.54492	1.7509954e-16	76.76406	52.89221	8.762971
295.1856	4.2425064e-08	99.9	59.163643	10.24803
295.76443	1.5242775e-06	99.9	65.68282	13.606804
293.85336	0.00013982553	99.964584	75.19051	14.70081
294.22842	9.0168454e-05	99.94473	79.24786	14.105397
292.8514	2.1406235e-05	99.998055	82.86686	12.675498
291.5019	9.146675e-07	100.0	84.522095	9.005383
292.98456	6.2912436e-06	99.73953	91.341835	6.5529237
293.86554	5.9604386e-06	99.467896	92.2899	7.158248
295.59735	9.354678e-07	97.40384	84.84743	8.053714
294.80457	3.319583e-05	91.85226	85.79825	9.26567
293.9959	2.5404734e-05	89.18675	87.032524	10.054894
295.46072	2.3007546e-08	81.06217	77.22581	9.095035
295.67206	1.1648115e-15	23.116528	66.66504	7.507446
295.7694	2.1220237e-09	53.835316	64.44224	6.946704
295.93042	1.0196882e-07	94.886696	71.03819	7.397452
295.68192	3.4826547e-07	47.62921	76.64699	7.9147663
294.49585	1.2580988e-06	100.0	70.948166	8.606362
293.31683	1.496984e-07	100.0	60.247665	8.989605
294.2687	1.2372793e-08	60.56291	61.255795	8.586965
294.22614	1.1780329e-15	0.4813325	62.56162	7.647492
294.23334	4.2603066e-08	19.909426	65.30598	7.0951533
294.60434	1.8166138e-05	85.4458	78.243	8.03789
295.885	1.2335651e-06	99.53641	76.013885	8.253782
295.82703	1.0435937e-09	75.098076	72.8281	9.300849
296.03412	3.693867e-08	58.457546	74.57003	6.9982324
296.35083	1.6994258e-07	42.61582	78.648026	6.659788
296.42126	1.2677319e-08	53.55435	86.37535	5.810304
297.32922	7.9795035e-16	39.734184	81.88981	4.484565
297.61386	8.346823e-06	78.291145	84.60333	4.482379
290.13507	2.0464877e-05	99.97753	89.52027	9.969616
289.51364	8.142996e-06	99.87975	84.778564	9.00342
